,exp_path,batch_size,bn,cpu,device,dropout,dropout_rate,epochs,exp_no,gamma,kfold,loss_fn,lr,model,note,optim,scheduler,step_size,0.0 f1-score,0.0 precision,0.0 recall,0.0 support,1.0 f1-score,1.0 precision,1.0 recall,1.0 support,accuracy,macro avg f1-score,macro avg precision,macro avg recall,macro avg support,weighted avg f1-score,weighted avg precision,weighted avg recall,weighted avg support,conv_blocks,filters,hidden_layers,hidden_units,kernel_size
374,..\experiments\1334,256,FALSE,FALSE,0,FALSE,0.5,128,1334,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.917322387,0.913928531,0.92084045,413.8,0.813840178,0.820504514,0.807682219,186.2,0.885666667,0.865581283,0.867216522,0.864261334,600,0.885478831,0.88553898,0.885666667,600,3,256,2,128,3
829,..\experiments\1744,256,FALSE,FALSE,0,FALSE,0.8,128,1744,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.905439272,0.997850763,0.830246269,413.8,0.839771084,0.728883892,0.995555149,186.2,0.881333333,0.872605178,0.863367328,0.912900709,600,0.885371486,0.915045065,0.881333333,600,1,128,3,128,3
330,..\experiments\1295,256,FALSE,FALSE,0,FALSE,0.5,128,1295,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.921039128,0.893779168,0.950730946,413.8,0.805117847,0.871938403,0.750351076,186.2,0.887666667,0.863078487,0.882858785,0.850541011,600,0.885183745,0.888333347,0.887666667,600,2,256,2,64,1
320,..\experiments\1286,256,FALSE,FALSE,0,FALSE,0.5,128,1286,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.922734893,0.884647979,0.964360905,413.8,0.799523968,0.899643763,0.719825769,186.2,0.888666667,0.86112943,0.892145871,0.842093337,600,0.884860989,0.889829225,0.888666667,600,1,256,2,64,1
790,..\experiments\1709,256,FALSE,FALSE,0,TRUE,0.8,128,1709,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.905623627,0.996043276,0.830958672,413.8,0.837329407,0.725826145,0.992590148,186.2,0.880666667,0.871476517,0.860934711,0.91177441,600,0.884758502,0.913087582,0.880666667,600,1,128,3,128,4
367,..\experiments\1328,256,FALSE,FALSE,0,FALSE,0.5,128,1328,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.916013292,0.914590676,0.917669952,413.8,0.811960133,0.814600688,0.810245664,186.2,0.884,0.863986712,0.864595682,0.863957808,600,0.883995171,0.884447961,0.884,600,2,256,2,128,5
448,..\experiments\1400,256,FALSE,FALSE,0,FALSE,0.5,128,1400,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.92095229,0.890398008,0.955129251,413.8,0.800871251,0.885080733,0.738501758,186.2,0.887,0.86091177,0.887739371,0.846815505,600,0.88382905,0.890123334,0.887,600,1,256,3,128,5
1275,..\experiments\2145,256,FALSE,FALSE,0,TRUE,0.8,256,2145,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.904269389,0.998863636,0.826298432,413.8,0.83628622,0.720583223,0.997837838,186.2,0.879333333,0.870277805,0.85972343,0.912068135,600,0.883484491,0.913150891,0.879333333,600,1,128,4,128,2
1152,..\experiments\2034,256,FALSE,FALSE,0,FALSE,0.8,256,2034,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.903234984,0.998894614,0.82639208,413.8,0.836932449,0.72487964,0.997934814,186.2,0.878666667,0.870083717,0.861887127,0.912163447,600,0.883071685,0.915361359,0.878666667,600,1,128,4,64,2
2152,..\experiments\743,256,FALSE,FALSE,0,FALSE,0.5,128,743,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.919182226,0.895131619,0.946017502,413.8,0.800371756,0.867349138,0.75045348,186.2,0.885333333,0.859776991,0.881240379,0.848235491,600,0.88261961,0.887080969,0.885333333,600,3,256,3,64,5
327,..\experiments\1292,256,FALSE,FALSE,0,FALSE,0.5,128,1292,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.918654004,0.894220092,0.944578717,413.8,0.800787822,0.857896889,0.7511656,186.2,0.884666667,0.859720913,0.87605849,0.847872158,600,0.88242716,0.883560419,0.884666667,600,1,256,2,64,5
445,..\experiments\1399,256,FALSE,FALSE,0,FALSE,0.5,128,1399,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.922001027,0.879209859,0.969618596,413.8,0.793467964,0.913782087,0.703406483,186.2,0.887,0.857734495,0.896495973,0.836512539,600,0.882344852,0.89041214,0.887,600,1,128,3,128,5
497,..\experiments\1445,256,FALSE,FALSE,0,FALSE,0.5,128,1445,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.912009992,0.928137044,0.896885615,413.8,0.813707658,0.786291947,0.844889412,186.2,0.880666667,0.862858825,0.857214495,0.870887514,600,0.881865005,0.884910295,0.880666667,600,3,256,3,256,5
793,..\experiments\1711,256,FALSE,FALSE,0,TRUE,0.8,128,1711,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.902089825,0.996117798,0.827020794,413.8,0.83524183,0.726075219,0.992735969,186.2,0.877333333,0.868665828,0.861096509,0.909878382,600,0.88175638,0.913946867,0.877333333,600,1,128,4,64,3
1052,..\experiments\1945,256,TRUE,FALSE,0,FALSE,0.5,256,1945,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.900624059,0.982259404,0.838816056,413.8,0.838941911,0.757097947,0.959692227,186.2,0.878666667,0.869782985,0.869678676,0.899254141,600,0.881666001,0.910506833,0.878666667,600,1,128,4,64,3
1110,..\experiments\1998,256,FALSE,FALSE,0,TRUE,0.8,256,1998,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.901839482,0.998360656,0.824191861,413.8,0.833914462,0.720959704,0.997156398,186.2,0.876666667,0.867876972,0.85966018,0.91067413,600,0.881216329,0.914083735,0.876666667,600,1,128,4,64,2
1153,..\experiments\2035,256,FALSE,FALSE,0,FALSE,0.8,256,2035,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.901944021,0.998907104,0.822753558,413.8,0.834198271,0.717853752,0.997765363,186.2,0.877,0.868071146,0.858380428,0.910259461,600,0.881214977,0.912192581,0.877,600,1,128,4,64,3
352,..\experiments\1314,256,FALSE,FALSE,0,FALSE,0.5,128,1314,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.923618278,0.870076985,0.984501713,413.8,0.785444054,0.953563735,0.670379346,186.2,0.887666667,0.854531166,0.91182036,0.827440529,600,0.881200853,0.896094157,0.887666667,600,1,64,2,128,3
1149,..\experiments\2031,256,FALSE,FALSE,0,FALSE,0.8,256,2031,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.901414128,0.999453552,0.821952433,413.8,0.834498213,0.718468231,0.998882682,186.2,0.876666667,0.867956171,0.858960892,0.910417557,600,0.880956501,0.912871745,0.876666667,600,1,128,3,128,2
2272,..\experiments\851,256,FALSE,FALSE,0,FALSE,0.5,128,851,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.90932832,0.927647101,0.897558402,413.8,0.816410821,0.807931112,0.840758869,186.2,0.879666667,0.862869571,0.867789106,0.869158636,600,0.880613593,0.890987549,0.879666667,600,3,256,4,128,5
948,..\experiments\1851,256,FALSE,FALSE,0,TRUE,0.8,128,1851,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.901411791,0.996552449,0.823234708,413.8,0.831411041,0.71593749,0.993779941,186.2,0.875666667,0.866411416,0.85624497,0.908507324,600,0.880019865,0.910403849,0.875666667,600,1,128,3,128,2
1111,..\experiments\1999,256,FALSE,FALSE,0,TRUE,0.8,256,1999,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.899947978,0.996104192,0.823191213,413.8,0.83332917,0.721730496,0.992648373,186.2,0.875333333,0.866638574,0.858917344,0.907919793,600,0.879568503,0.911823555,0.875333333,600,1,128,4,64,3
401,..\experiments\1359,256,FALSE,FALSE,0,FALSE,0.5,128,1359,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.915435038,0.899145117,0.932833466,413.8,0.798437959,0.835335012,0.766553918,186.2,0.881,0.856936498,0.867240064,0.849693692,600,0.879532945,0.880457976,0.881,600,3,64,2,256,3
1276,..\experiments\2146,256,FALSE,FALSE,0,TRUE,0.8,256,2146,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.900473563,1,0.819090877,413.8,0.831524821,0.712276441,1,186.2,0.875,0.865999192,0.856138221,0.909545439,600,0.879394174,0.911395978,0.875,600,1,128,4,128,3
2391,..\experiments\959,256,FALSE,FALSE,0,FALSE,0.5,128,959,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.912091232,0.917887882,0.909157877,413.8,0.803739217,0.813330407,0.807975777,186.2,0.879666667,0.857915225,0.865609145,0.858566827,600,0.879004256,0.884569004,0.879666667,600,3,256,5,256,5
1822,..\experiments\446,256,FALSE,FALSE,0,FALSE,0.5,128,446,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.938867389,0.911213072,0.977886755,413.8,0.743189772,0.749159377,0.737937341,186.2,0.904,0.84102858,0.830186224,0.857912048,600,0.878678779,0.861433051,0.904,600,3,32,2,16,1
1934,..\experiments\547,256,FALSE,FALSE,0,FALSE,0.5,128,547,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.937698618,0.924287214,0.962856305,413.8,0.742541825,0.722878379,0.765597514,186.2,0.903,0.840120221,0.823582796,0.864226909,600,0.878230121,0.862648773,0.903,600,2,64,3,16,3
1831,..\experiments\454,256,FALSE,FALSE,0,FALSE,0.5,128,454,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.919738768,0.886048792,0.959410349,413.8,0.784114395,0.897543971,0.71856189,186.2,0.883666667,0.851926582,0.891796381,0.838986119,600,0.877730343,0.890907106,0.883666667,600,3,32,2,16,5
1916,..\experiments\530,256,FALSE,FALSE,0,FALSE,0.5,128,530,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.937880555,0.911226717,0.976186618,413.8,0.741213087,0.745653565,0.738823228,186.2,0.902666667,0.839546821,0.828440141,0.857504923,600,0.877387855,0.860782084,0.902666667,600,1,32,3,16,1
1051,..\experiments\1944,256,TRUE,FALSE,0,FALSE,0.5,256,1944,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.897043234,0.976027078,0.842686631,413.8,0.831956476,0.76786967,0.947136859,186.2,0.873333333,0.864499855,0.871948374,0.894911745,600,0.877225652,0.913625925,0.873333333,600,1,128,4,64,2
1920,..\experiments\534,256,FALSE,FALSE,0,FALSE,0.5,128,534,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.936965329,0.910681699,0.974371968,413.8,0.739274787,0.74276645,0.736560089,186.2,0.901666667,0.838120058,0.826724075,0.855466029,600,0.876595212,0.859488048,0.901666667,600,1,32,3,16,3
736,..\experiments\1660,256,TRUE,FALSE,0,FALSE,0.5,128,1660,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.897033161,0.988427988,0.826318167,413.8,0.828423405,0.731669652,0.975041428,186.2,0.871666667,0.862728283,0.86004882,0.900679797,600,0.87615943,0.910107087,0.871666667,600,1,128,4,128,3
1483,..\experiments\2332,256,FALSE,FALSE,0,FALSE,0.5,128,2332,0.1,5,bce,0.01,conv1d_embed,,adam,FALSE,32,0.921345057,0.890615287,0.957980798,413.8,0.767019924,0.878299293,0.708247199,186.2,0.883666667,0.84418249,0.88445729,0.833113998,600,0.875278123,0.886475273,0.883666667,600,1,128,2,64,3
1012,..\experiments\1909,256,TRUE,FALSE,0,TRUE,0.5,256,1909,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.895687403,0.986885319,0.823802014,413.8,0.827358446,0.729777442,0.970553068,186.2,0.870666667,0.861522924,0.858331381,0.897177541,600,0.874662744,0.906162961,0.870666667,600,1,128,4,64,3
1107,..\experiments\1995,256,FALSE,FALSE,0,TRUE,0.8,256,1995,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.896117178,0.999426934,0.812412374,413.8,0.825889747,0.704870372,0.998918919,186.2,0.87,0.861003463,0.852148653,0.905665646,600,0.874659331,0.908770782,0.87,600,1,128,3,128,2
831,..\experiments\1746,256,FALSE,FALSE,0,FALSE,0.8,128,1746,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.893577901,0.998898063,0.811454213,413.8,0.826575975,0.710575428,0.9978016,186.2,0.868333333,0.860076938,0.854736745,0.904627907,600,0.87316963,0.910845114,0.868333333,600,1,128,4,64,2
366,..\experiments\1327,256,FALSE,FALSE,0,FALSE,0.5,128,1327,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.910679998,0.894696042,0.927505018,413.8,0.78874479,0.824168189,0.757408462,186.2,0.874666667,0.849712394,0.859432115,0.84245674,600,0.873067503,0.873319762,0.874666667,600,2,128,2,128,5
377,..\experiments\1337,256,FALSE,FALSE,0,FALSE,0.5,128,1337,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.907059457,0.911259022,0.903204912,413.8,0.79555109,0.787691754,0.804830165,186.2,0.872333333,0.851305274,0.849475388,0.854017539,600,0.872750171,0.873844158,0.872333333,600,3,256,2,128,5
485,..\experiments\1434,256,FALSE,FALSE,0,FALSE,0.5,128,1434,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.915332246,0.872502803,0.962892491,413.8,0.776461828,0.891749527,0.688391328,186.2,0.877333333,0.845897037,0.882126165,0.825641909,600,0.872341628,0.879179612,0.877333333,600,2,64,3,256,5
666,..\experiments\1598,256,FALSE,FALSE,0,FALSE,0.5,128,1598,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.913771443,0.89148328,0.939855633,413.8,0.778408499,0.850546142,0.736490423,186.2,0.876666667,0.846089971,0.871014711,0.838173028,600,0.872118197,0.879547327,0.876666667,600,2,256,5,256,5
1975,..\experiments\584,256,FALSE,FALSE,0,FALSE,0.5,128,584,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.906524672,0.909976903,0.903754668,413.8,0.793830145,0.789702572,0.800535706,186.2,0.871666667,0.850177409,0.849839737,0.852145187,600,0.871773902,0.873143489,0.871666667,600,2,8,3,64,5
543,..\experiments\1487,256,FALSE,FALSE,0,FALSE,0.5,128,1487,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.915570727,0.864300609,0.973602464,413.8,0.76780005,0.917597984,0.660748348,186.2,0.876333333,0.841685389,0.890949297,0.817175406,600,0.8699444,0.881604054,0.876333333,600,2,256,4,128,3
1943,..\experiments\555,256,FALSE,FALSE,0,FALSE,0.5,128,555,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.933126936,0.900974112,0.977138431,413.8,0.721768501,0.749714333,0.703681291,186.2,0.895333333,0.827447718,0.825344223,0.840409861,600,0.869740211,0.855469837,0.895333333,600,3,64,3,16,1
794,..\experiments\1712,256,FALSE,FALSE,0,TRUE,0.8,128,1712,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.891126879,0.997553063,0.805600884,413.8,0.820271821,0.697994217,0.995867115,186.2,0.864666667,0.85569935,0.84777364,0.900733999,600,0.869420721,0.904981243,0.864666667,600,1,128,4,64,4
322,..\experiments\1288,256,FALSE,FALSE,0,FALSE,0.5,128,1288,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.916307982,0.860986636,0.979860443,413.8,0.763905221,0.936861392,0.647845711,186.2,0.876666667,0.840106602,0.898924014,0.813853077,600,0.869239843,0.885208204,0.876666667,600,1,128,2,64,3
996,..\experiments\1895,256,FALSE,FALSE,0,FALSE,0.8,128,1895,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.890689476,0.998828968,0.804151506,413.8,0.819466593,0.696363244,0.997726612,186.2,0.864,0.855078034,0.847596106,0.900939059,600,0.868923814,0.905664336,0.864,600,1,128,4,128,4
457,..\experiments\1409,256,FALSE,FALSE,0,FALSE,0.5,128,1409,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.911900373,0.874780698,0.953956118,413.8,0.770712765,0.876783125,0.695220596,186.2,0.873,0.841306569,0.875781912,0.824588357,600,0.868235013,0.876428649,0.873,600,2,256,3,128,5
1905,..\experiments\520,256,FALSE,FALSE,0,FALSE,0.5,128,520,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.908113655,0.885854954,0.931900175,413.8,0.772795714,0.822310791,0.730300981,186.2,0.869333333,0.840454684,0.854082873,0.831100578,600,0.866677186,0.867321548,0.869333333,600,3,8,2,128,3
1909,..\experiments\524,256,FALSE,FALSE,0,FALSE,0.5,128,524,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.905925736,0.892037884,0.921330597,413.8,0.777257577,0.811223311,0.750987807,186.2,0.868,0.841591657,0.851630598,0.836159202,600,0.866135239,0.867737455,0.868,600,3,8,2,128,5
1109,..\experiments\1997,256,FALSE,FALSE,0,TRUE,0.8,256,1997,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.888015337,0.99823344,0.800333435,413.8,0.816212452,0.692376133,0.996817496,186.2,0.861,0.852113894,0.845304787,0.898575466,600,0.866065585,0.904071906,0.861,600,1,128,3,128,4
1273,..\experiments\2143,256,FALSE,FALSE,0,TRUE,0.8,256,2143,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.887386669,1,0.797844084,413.8,0.815624351,0.689467949,1,186.2,0.860333333,0.85150551,0.844733975,0.898922042,600,0.865442167,0.904333821,0.860333333,600,1,128,4,64,3
440,..\experiments\1394,256,FALSE,FALSE,0,FALSE,0.5,128,1394,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.915626438,0.883780572,0.954601637,413.8,0.746040914,0.893907759,0.694225437,186.2,0.876,0.830833676,0.888844165,0.824413537,600,0.864834669,0.886590462,0.876,600,1,256,3,128,1
984,..\experiments\1884,256,FALSE,FALSE,0,FALSE,0.8,128,1884,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.925105871,0.936867987,0.92797449,413.8,0.723505806,0.668807867,0.792432432,186.2,0.888,0.824305839,0.802837927,0.860203461,600,0.864752943,0.856008709,0.888,600,1,128,3,64,2
986,..\experiments\1886,256,FALSE,FALSE,0,FALSE,0.8,128,1886,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.926150615,0.930729066,0.935272611,413.8,0.725519677,0.676541467,0.783366807,186.2,0.888666667,0.825835146,0.803635266,0.859319709,600,0.864419202,0.852361933,0.888666667,600,1,128,3,64,4
492,..\experiments\1440,256,FALSE,FALSE,0,FALSE,0.5,128,1440,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.912805826,0.861402266,0.972338443,413.8,0.755320789,0.91617861,0.650119934,186.2,0.871666667,0.834063307,0.888790438,0.811229189,600,0.86404651,0.879601106,0.871666667,600,3,64,3,256,3
994,..\experiments\1893,256,FALSE,FALSE,0,FALSE,0.8,128,1893,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.885245499,1,0.7942311,413.8,0.813115469,0.685579009,1,186.2,0.858,0.849180484,0.842789504,0.89711555,600,0.863183745,0.902968132,0.858,600,1,128,4,128,2
451,..\experiments\1403,256,FALSE,FALSE,0,FALSE,0.5,128,1403,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.914993168,0.882271065,0.955239379,413.8,0.742422756,0.894352062,0.688992559,186.2,0.874666667,0.828707962,0.888311564,0.822115969,600,0.862700908,0.885426198,0.874666667,600,2,256,3,128,1
648,..\experiments\1581,256,FALSE,FALSE,0,FALSE,0.5,128,1581,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.927863701,0.888367899,0.979612699,413.8,0.715089006,0.750769858,0.685568667,186.2,0.888333333,0.821476353,0.819568878,0.832590683,600,0.862665313,0.847533019,0.888333333,600,1,64,5,256,1
693,..\experiments\1621,256,TRUE,FALSE,0,TRUE,0.5,128,1621,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.89199711,0.941985718,0.868485345,413.8,0.792722654,0.818812442,0.843947971,186.2,0.862333333,0.842359882,0.88039908,0.856216658,600,0.862040336,0.903479561,0.862333333,600,1,128,4,64,3
1272,..\experiments\2142,256,FALSE,FALSE,0,TRUE,0.8,256,2142,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.88409084,1,0.79276016,413.8,0.811816681,0.684530618,1,186.2,0.856666667,0.84795376,0.842265309,0.89638008,600,0.862007592,0.902963252,0.856666667,600,1,128,4,64,2
453,..\experiments\1405,256,FALSE,FALSE,0,FALSE,0.5,128,1405,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.911684519,0.855334212,0.976303417,413.8,0.749232701,0.923090691,0.632132659,186.2,0.869666667,0.83045861,0.889212452,0.804218038,600,0.861567785,0.876702495,0.869666667,600,2,128,3,128,3
1011,..\experiments\1908,256,TRUE,FALSE,0,TRUE,0.5,256,1908,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.881410738,0.964001893,0.832538205,413.8,0.811833009,0.764732861,0.920381914,186.2,0.856666667,0.846621873,0.864367377,0.876460059,600,0.859956381,0.905328112,0.856666667,600,1,128,4,64,2
995,..\experiments\1894,256,FALSE,FALSE,0,FALSE,0.8,128,1894,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.881859496,0.999411765,0.78962687,413.8,0.810098075,0.682206982,0.998882682,186.2,0.854666667,0.845978785,0.840809373,0.894254776,600,0.85992196,0.901347075,0.854666667,600,1,128,4,128,3
1108,..\experiments\1996,256,FALSE,FALSE,0,TRUE,0.8,256,1996,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.881718078,1,0.789754093,413.8,0.809232321,0.682446392,1,186.2,0.854,0.845475199,0.841223196,0.894877047,600,0.859633603,0.902948896,0.854,600,1,128,3,128,3
1274,..\experiments\2144,256,FALSE,FALSE,0,TRUE,0.8,256,2144,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.881550829,0.998754689,0.789445463,413.8,0.808971188,0.68114418,0.997959237,186.2,0.854,0.845261009,0.839949435,0.89370235,600,0.859354044,0.900782001,0.854,600,1,128,4,64,4
1942,..\experiments\554,256,FALSE,FALSE,0,FALSE,0.5,128,554,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.926321574,0.891745672,0.976214548,413.8,0.724097872,0.741507264,0.708570357,186.2,0.885666667,0.825209723,0.816626468,0.842392453,600,0.857581373,0.84000516,0.885666667,600,3,32,3,16,1
496,..\experiments\1444,256,FALSE,FALSE,0,FALSE,0.5,128,1444,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.908662289,0.855665401,0.969178425,413.8,0.740613476,0.901501711,0.632464384,186.2,0.865333333,0.824637883,0.878583556,0.800821404,600,0.857152862,0.870332764,0.865333333,600,3,128,3,256,5
169,..\experiments\115,256,TRUE,FALSE,0,FALSE,0.8,128,115,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.883877758,0.953095831,0.826734701,413.8,0.794343223,0.711496244,0.909406213,186.2,0.852,0.83911049,0.832296038,0.868070457,600,0.856370809,0.878876971,0.852,600,,,,,
1860,..\experiments\480,256,FALSE,FALSE,0,FALSE,0.5,128,480,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.921434955,0.890777404,0.962710305,413.8,0.700854624,0.714335598,0.688183157,186.2,0.88,0.81114479,0.802556501,0.825446731,600,0.855091251,0.837880159,0.88,600,3,8,2,64,1
947,..\experiments\1850,256,FALSE,FALSE,0,TRUE,0.8,128,1850,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.918320668,0.918901467,0.931355332,413.8,0.709080525,0.666656172,0.7604329,186.2,0.878,0.813700597,0.79277882,0.845894116,600,0.853881051,0.841871619,0.878,600,1,128,3,64,4
836,..\experiments\1750,256,FALSE,FALSE,0,FALSE,0.8,128,1750,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.875566562,0.998885794,0.781274872,413.8,0.803862011,0.675918361,0.997765363,186.2,0.848,0.839714287,0.837402077,0.889520117,600,0.853644907,0.899534503,0.848,600,1,128,4,128,3
696,..\experiments\1624,256,TRUE,FALSE,0,TRUE,0.5,128,1624,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.875070862,0.981725721,0.799844524,413.8,0.803948432,0.708301445,0.96069865,186.2,0.848666667,0.839509647,0.845013583,0.880271587,600,0.853351503,0.898363993,0.848666667,600,1,128,4,128,3
225,..\experiments\120,256,TRUE,FALSE,0,TRUE,0.5,128,120,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.892233421,0.902327204,0.886984573,413.8,0.762846447,0.766771681,0.776770838,186.2,0.853,0.827539934,0.834549442,0.831877706,600,0.852539403,0.860854413,0.853,600,,,,,
355,..\experiments\1317,256,FALSE,FALSE,0,FALSE,0.5,128,1317,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.907974432,0.847935,0.97875007,413.8,0.729766927,0.930228164,0.608198761,186.2,0.863,0.81887068,0.889081582,0.793474416,600,0.852443154,0.87410665,0.863,600,1,64,2,128,5
373,..\experiments\1333,256,FALSE,FALSE,0,FALSE,0.5,128,1333,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.899448164,0.871491652,0.929814634,413.8,0.742142115,0.813544785,0.686394562,186.2,0.856,0.820795139,0.842518218,0.808104598,600,0.851640521,0.853587979,0.856,600,3,128,2,128,3
1984,..\experiments\592,256,FALSE,FALSE,0,FALSE,0.5,128,592,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.894567573,0.885797615,0.904849669,413.8,0.754270881,0.775901778,0.739209794,186.2,0.852666667,0.824419227,0.830849696,0.822029731,600,0.851271069,0.853024198,0.852666667,600,3,8,3,64,3
792,..\experiments\1710,256,FALSE,FALSE,0,TRUE,0.8,128,1710,0.1,5,bce,0.001,conv1d_embed,,adam,FALSE,32,0.872469329,1,0.775560425,413.8,0.79983604,0.669406147,1,186.2,0.844333333,0.836152685,0.834703074,0.887780212,600,0.850293736,0.898707634,0.844333333,600,1,128,4,64,2
247,..\experiments\122,256,TRUE,FALSE,0,FALSE,0.5,128,122,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.889028281,0.904780758,0.876898296,413.8,0.761332856,0.747144293,0.787436224,186.2,0.849333333,0.825180568,0.825962526,0.83216726,600,0.849870275,0.856553635,0.849333333,600,,,,,
344,..\experiments\1307,256,FALSE,FALSE,0,FALSE,0.5,128,1307,0.1,5,bce,1.00E-05,conv1d_embed,,adam,FALSE,32,0.897539437,0.868295476,0.929224076,413.8,0.740422703,0.809942476,0.683910644,186.2,0.853333333,0.81898107,0.839118976,0.80656736,600,0.849288442,0.850959069,0.853333333,600,3,256,2,64,3
1938,..\experiments\550,256,FALSE,FALSE,0,FALSE,0.5,128,550,0.1,5,bce,0.0001,conv1d_embed,,adam,FALSE,32,0.918420674,0.874344107,0.973918038,413.8,0.683814388,0.735366982,0.642199695,186.2,0.874666667,0.801117531,0.804855545,0.808058867,600,0.849148761,0.834843777,0.874666667,600,2,32,3,16,5
